Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Q1_Loss                  Q2_Loss                  Target_Q                 Pred_Q1                  Pred_Q2                  Actor_Loss               Policy_Logp              Policy_Q                 
4790                     1.0813960550228754       960200                   2.5926077742899505       501.0                    10                       0.7527819871902466       501.0                    3                        4.669949531555176        2.3383429050445557       2.331606149673462        15.084064483642578       15.079655647277832       15.081156730651855       -15.29603385925293       -1.2387691736221313      15.048283576965332       
4800                     1.083592036234008        962200                   0.003432636595462839     501.0                    10                       0.0                      501.0                    3                        3.6977698802948          1.8537731170654297       1.8439970016479492       15.127486228942871       15.12346363067627        15.124553680419922       -15.332320213317871      -1.2455666065216064      15.083208084106445       
4810                     1.0858462027046416       964200                   2.4793467596603793e-05   501.0                    10                       1.2764860457536997e-06   501.0                    3                        4.86629056930542         2.4379467964172363       2.4283435344696045       15.071242332458496       15.069488525390625       15.07142162322998        -15.280606269836426      -1.2480528354644775      15.030994415283203       
4820                     1.0880069149202771       966200                   0.00032117402713048744   501.0                    10                       4.048295497894287        501.0                    3                        5.4956841468811035       2.7518320083618164       2.743851900100708        15.099010467529297       15.092195510864258       15.095576286315918       -15.304811477661133      -1.239744782447815       15.056862831115723       
4830                     1.090198864340782        968200                   6.344090793920863        501.0                    10                       1.170977942386292e-19    501.0                    3                        3.738574981689453        1.870603084564209        1.867971658706665        15.136882781982422       15.136557579040527       15.13746166229248        -15.3446044921875        -1.2474435567855835      15.095114707946777       
4840                     1.0923949070771535       970200                   3.6704709415633325       501.0                    10                       7.197480906464495e-28    501.0                    3                        5.952971458435059        2.975634813308716        2.9773366451263428       15.078536033630371       15.070199012756348       15.069976806640625       -15.284107208251953      -1.2432172298431396      15.0354642868042         
4850                     1.0945247788561716       972200                   0.021950088389358958     501.0                    10                       0.06104554980993271      501.0                    3                        5.537482261657715        2.771674156188965        2.765807628631592        15.061734199523926       15.05396556854248        15.053738594055176       -15.268155097961426      -1.2357969284057617      15.020997047424316       
4860                     1.0966442522737716       974200                   0.4681667948051846       501.0                    10                       2.387472122211837e-27    501.0                    3                        7.258953094482422        3.627580404281616        3.631373882293701        14.959936141967773       14.972161293029785       14.970230102539062       -15.1831693649292        -1.2515194416046143      14.932866096496582       
4870                     1.0987731927633286       976200                   1.3327968386982367e-07   501.0                    10                       1.7142007883449028e-37   501.0                    3                        3.934537887573242        1.9683185815811157       1.9662199020385742       15.068970680236816       15.06469440460205        15.065312385559082       -15.277735710144043      -1.2494767904281616      15.027838706970215       
4880                     1.1009452733066347       978200                   4.751858807619246        501.0                    10                       8.869940198996673e-11    501.0                    3                        3.2085931301116943       1.6056065559387207       1.6029868125915527       15.0370512008667         15.040989875793457       15.039238929748535       -15.252128601074219      -1.236259937286377       15.004875183105469       
4890                     1.1030077451467515       980200                   0.0002449559095322215    501.0                    10                       2.871685973158403e-32    501.0                    3                        4.612472057342529        2.3073368072509766       2.3051352500915527       14.97469711303711        14.964557647705078       14.966995239257812       -15.179149627685547      -1.245162844657898       14.9301176071167         
4900                     1.1052299269040426       982200                   0.00019729644968342406   501.0                    10                       1.8312823158339597e-05   501.0                    3                        3.756991386413574        1.876851201057434        1.880139708518982        14.920252799987793       14.917107582092285       14.911568641662598       -15.128641128540039      -1.2455261945724487      14.879535675048828       
4910                     1.1074313443899155       984200                   0.1093677270258652       501.0                    10                       6.6723326354063e-17      501.0                    3                        7.105781078338623        3.555924892425537        3.5498554706573486       14.898226737976074       14.904427528381348       14.90933895111084        -15.118266105651855      -1.2361109256744385      14.871044158935547       
4920                     1.10964478539096         986200                   3.7270218424030945       501.0                    10                       9.565573692321777        501.0                    3                        3.088059425354004        1.5447149276733398       1.543344259262085        14.941638946533203       14.936089515686035       14.93736457824707        -15.148956298828125      -1.2495919466018677      14.89903736114502        
4930                     1.1118334196011226       988200                   10.272902865378953       501.0                    10                       0.0                      501.0                    3                        5.147953987121582        2.5737829208374023       2.574171781539917        15.025741577148438       15.038260459899902       15.038980484008789       -15.249326705932617      -1.2411857843399048      15.001090049743652       
4940                     1.114051280816396        990200                   0.003067251851261462     501.0                    10                       0.0                      501.0                    3                        6.505196571350098        3.2570736408233643       3.2481226921081543       15.128040313720703       15.12799072265625        15.12849235534668        -15.340426445007324      -1.2559982538223267      15.089225769042969       
4950                     1.1163286234935124       992200                   4.0927395901211956e-12   501.0                    10                       9.04534932412416e-25     501.0                    3                        4.317179203033447        2.158233404159546        2.1589457988739014       15.163119316101074       15.157842636108398       15.158534049987793       -15.37728500366211       -1.2210595607757568      15.133070945739746       
4960                     1.118515090611246        994200                   0.0035637961254746018    501.0                    10                       1.126011284213746e-06    501.0                    3                        4.485939979553223        2.2438652515411377       2.242074966430664        15.190878868103027       15.208413124084473       15.208301544189453       -15.421544075012207      -1.2299504280090332      15.175552368164062       
4970                     1.1207347494363784       996200                   3.54197068103318         501.0                    10                       5.228977438062228e-29    501.0                    3                        5.063200950622559        2.53368878364563         2.5295121669769287       15.143961906433105       15.142142295837402       15.139180183410645       -15.353411674499512      -1.234121561050415       15.106589317321777       
4980                     1.1229861119058397       998200                   1.832897700035288        501.0                    10                       0.0                      501.0                    3                        5.707733154296875        2.856964349746704        2.8507702350616455       15.253640174865723       15.258350372314453       15.261916160583496       -15.474666595458984      -1.2486796379089355      15.224932670593262       
4990                     1.125172568096055        1000200                  0.0018324753481631204    501.0                    10                       0.0                      501.0                    3                        2.934905529022217        1.4679189920425415       1.4669872522354126       15.323993682861328       15.328182220458984       15.32597827911377        -15.541452407836914      -1.240138053894043       15.29342269897461        
5000                     1.127302790482839        1002200                  5.711927324609807        501.0                    10                       1.3148271360563513e-10   501.0                    3                        5.266975402832031        2.6361019611358643       2.630873441696167        15.388886451721191       15.388225555419922       15.392476081848145       -15.60886287689209       -1.2339071035385132      15.362079620361328       
5010                     1.129488454328643        1004200                  3.850103098409792        501.0                    10                       0.00021769609884358943   501.0                    3                        7.184354305267334        3.5945382118225098       3.589815616607666        15.337016105651855       15.342683792114258       15.346110343933105       -15.559449195861816      -1.2335600852966309      15.312744140625          
5020                     1.1316229136122598       1006200                  3.8742955599595104e-06   501.0                    10                       0.30224448442459106      501.0                    3                        5.142650604248047        2.5691733360290527       2.5734775066375732       15.2930269241333         15.29047679901123        15.295289039611816       -15.50866413116455       -1.2320696115493774      15.262248992919922       
5030                     1.1338397239314186       1008200                  0.38218179820460374      501.0                    10                       2.270087889036803e-31    501.0                    3                        4.491701126098633        2.246464729309082        2.245236873626709        15.41230297088623        15.412834167480469       15.406267166137695       -15.624235153198242      -1.2395098209381104      15.37632942199707        
5040                     1.1360567370388244       1010200                  3.5355366858919743       501.0                    10                       4.629984687198885e-06    501.0                    3                        8.087904930114746        4.045759201049805        4.04214334487915         15.311843872070312       15.325655937194824       15.322575569152832       -15.532821655273438      -1.248531460762024       15.283114433288574       
5050                     1.1382716168959937       1012200                  0.00019425216267834926   501.0                    10                       0.0                      501.0                    3                        6.556220531463623        3.2793169021606445       3.2769038677215576       15.382134437561035       15.384211540222168       15.3805570602417         -15.595419883728027      -1.2519580125808716      15.345027923583984       
5060                     1.1405628603696822       1014200                  0.31912894347950993      501.0                    10                       5.977409819024615e-05    501.0                    3                        4.680428504943848        2.341381311416626        2.339047431945801        15.348394393920898       15.357152938842773       15.357626914978027       -15.571380615234375      -1.242523193359375       15.322874069213867       
5070                     1.1428319587972429       1016200                  0.0004030733676708044    501.0                    10                       5.908221745933468e-31    501.0                    3                        5.373523235321045        2.6814568042755127       2.6920669078826904       15.311530113220215       15.314496994018555       15.312505722045898       -15.530340194702148      -1.2459579706192017      15.281145095825195       
5080                     1.144929347899225        1018200                  0.6127500891989076       501.0                    10                       4.2101528599750746e-23   501.0                    3                        7.9297637939453125       3.963172197341919        3.9665920734405518       15.304430961608887       15.303927421569824       15.303694725036621       -15.515329360961914      -1.2457655668258667      15.266180038452148       
5090                     1.1470352974202898       1020200                  9.975926888199635e-100   501.0                    10                       6.496484756469727        501.0                    3                        2.2869057655334473       1.1427863836288452       1.144119143486023        15.365241050720215       15.364167213439941       15.365013122558594       -15.58248233795166       -1.2607183456420898      15.330339431762695       
5100                     1.149119512769911        1022200                  4.6229778087098335e-06   501.0                    10                       12.469074249267578       501.0                    3                        6.612769603729248        3.3102598190307617       3.3025104999542236       15.29279613494873        15.293107986450195       15.291055679321289       -15.508345603942871      -1.2492413520812988      15.25849437713623        
5110                     1.1513882095946206       1024200                  1.6777848111854259       501.0                    10                       4.990699768066406        501.0                    3                        5.574827194213867        2.788635492324829        2.7861907482147217       15.31163215637207        15.315251350402832       15.315348625183105       -15.531636238098145      -1.250306248664856       15.281574249267578       
5120                     1.1535667160484526       1026200                  7.215303439325103e-17    501.0                    10                       4.6924582364644036e-24   501.0                    3                        6.265701770782471        3.136387586593628        3.1293139457702637       15.281951904296875       15.281817436218262       15.286663055419922       -15.492607116699219      -1.2351796627044678      15.245574951171875       
5130                     1.155732132991155        1028200                  0.5209242473311261       501.0                    10                       9.926570783136413e-06    501.0                    3                        5.710667133331299        2.853436231613159        2.8572306632995605       15.27268123626709        15.2720947265625         15.273879051208496       -15.489027976989746      -1.2483177185058594      15.239360809326172       
5140                     1.1579840585920547       1030200                  0.2998059691177052       501.0                    10                       0.0007787729846313596    501.0                    3                        5.504288673400879        2.753249406814575        2.751039981842041        15.281960487365723       15.281961441040039       15.281338691711426       -15.5017671585083        -1.2263089418411255      15.256505012512207       
5150                     1.1602574847804175       1032200                  5.263360860724271        501.0                    10                       9.703210830688477        501.0                    3                        6.638931751251221        3.3224573135375977       3.316473960876465        15.288575172424316       15.28377914428711        15.28477668762207        -15.498449325561523      -1.235034465789795       15.251443862915039       
5160                     1.1624591902891794       1034200                  0.5377912850351524       501.0                    10                       3.737527516767622e-24    501.0                    3                        6.638293266296387        3.315913677215576        3.3223812580108643       15.216952323913574       15.224432945251465       15.224640846252441       -15.438735961914062      -1.2510414123535156      15.188526153564453       
5170                     1.164603762295511        1036200                  4.760809150911927        501.0                    10                       1.0802901670103893e-05   501.0                    3                        5.125753879547119        2.5650792121887207       2.5606741905212402       15.275121688842773       15.277984619140625       15.27643871307373        -15.490362167358398      -1.2505351305007935      15.240252494812012       
5180                     1.1667681742376752       1038200                  1.0907229311747          501.0                    10                       0.0                      501.0                    3                        3.96925687789917         1.9836302995681763       1.9856256246566772       15.317173957824707       15.319158554077148       15.319377899169922       -15.535881042480469      -1.2506868839263916      15.28574275970459        
5190                     1.1688602880636851       1040200                  0.23761359748801514      501.0                    10                       1.8420188707679586e-09   501.0                    3                        8.310816764831543        4.153396129608154        4.1574225425720215       15.22986125946045        15.224984169006348       15.22406005859375        -15.43910026550293       -1.2498732805252075      15.189123153686523       
5200                     1.1710827969842488       1042200                  2.174634658052529        501.0                    10                       0.38503891229629517      501.0                    3                        5.973352909088135        2.986468553543091        2.986884593963623        15.26412296295166        15.268217086791992       15.269686698913574       -15.480624198913574      -1.2535017728805542      15.229924201965332       
5210                     1.173259422050582        1044200                  0.28445804992777185      501.0                    10                       18.220672607421875       501.0                    3                        8.086970329284668        4.039767265319824        4.047203063964844        15.259974479675293       15.263639450073242       15.263042449951172       -15.47065258026123       -1.248402714729309       15.220974922180176       
5220                     1.175404246515698        1046200                  3.513481609681957e-46    501.0                    10                       0.02838440053164959      501.0                    3                        6.319794654846191        3.1582796573638916       3.161515951156616        15.24098014831543        15.237149238586426       15.236128807067871       -15.452312469482422      -1.2509888410568237      15.20211410522461        
5230                     1.1775456519259346       1048200                  9.981056743243244e-05    501.0                    10                       0.3968149721622467       501.0                    3                        5.387242317199707        2.693420648574829        2.6938223838806152       15.242648124694824       15.245442390441895       15.245083808898926       -15.4598970413208        -1.253265380859375       15.209246635437012       
5240                     1.179772248731719        1050200                  0.12219830849902646      501.0                    10                       9.716184616088867        501.0                    3                        5.235660076141357        2.6089797019958496       2.626680612564087        15.219560623168945       15.224047660827637       15.225431442260742       -15.439010620117188      -1.2557649612426758      15.18785572052002        
5250                     1.1819795311159558       1052200                  5.110248505697757        501.0                    10                       4.802397528371739e-26    501.0                    3                        3.9116809368133545       1.956717610359192        1.954963207244873        15.243146896362305       15.250307083129883       15.24797534942627        -15.46590805053711       -1.2524452209472656      15.21541976928711        
5260                     1.1842801582813263       1054200                  0.28413059236323013      501.0                    10                       0.0                      501.0                    3                        5.301296234130859        2.6512396335601807       2.6500563621520996       15.30699348449707        15.30543327331543        15.3038969039917         -15.52025318145752       -1.2531850337982178      15.269619941711426       
5270                     1.1865170149008433       1056200                  7.741230823828451        501.0                    10                       17.666015625             501.0                    3                        4.769254684448242        2.3800206184387207       2.3892340660095215       15.328048706054688       15.332904815673828       15.328679084777832       -15.54911994934082       -1.2457093000411987      15.299981117248535       
5280                     1.1887115338113572       1058200                  5.2944041089899034e-06   501.0                    10                       0.0                      501.0                    3                        6.158322811126709        3.0785088539123535       3.0798146724700928       15.340280532836914       15.340371131896973       15.343911170959473       -15.555686950683594      -1.2536160945892334      15.304967880249023       
5290                     1.1909410999880896       1060200                  6.192942905945013        501.0                    10                       4.475230949707587e-11    501.0                    3                        3.741056203842163        1.8692755699157715       1.8717814683914185       15.363167762756348       15.367450714111328       15.368807792663574       -15.5905122756958        -1.2376244068145752      15.342987060546875       
5300                     1.1930776233143277       1062200                  7.708973488023328        501.0                    10                       0.11514882743358612      501.0                    3                        4.93143892288208         2.460005044937134        2.471433639526367        15.33560848236084        15.326438903808594       15.328594207763672       -15.546140670776367      -1.252246618270874       15.295693397521973       
5310                     1.19524112701416         1064200                  7.118190497619272        501.0                    10                       2.8126188105436455e-14   501.0                    3                        8.459000587463379        4.23158073425293         4.227422714233398        15.3211088180542         15.331077575683594       15.334017753601074       -15.55312442779541       -1.2353157997131348      15.306058883666992       
5320                     1.197340233127276        1066200                  4.3565612170987826e-33   501.0                    10                       0.4615141749382019       501.0                    3                        4.432152271270752        2.212022304534912        2.2201297283172607       15.380046844482422       15.384087562561035       15.38402271270752        -15.602395057678223      -1.241395354270935       15.354114532470703       
5330                     1.1995702756113475       1068200                  8.365308690794338        501.0                    10                       9.495230187894776e-06    501.0                    3                        4.377786159515381        2.18853759765625         2.1892476081848145       15.367172241210938       15.374154090881348       15.37336254119873        -15.597491264343262      -1.2351973056793213      15.35045051574707        
5340                     1.2017954241567188       1070200                  7.114202417518198        501.0                    10                       32.54829406738281        501.0                    3                        3.004216194152832        1.5011162757873535       1.5031002759933472       15.364741325378418       15.350539207458496       15.353277206420898       -15.572304725646973      -1.2394278049468994      15.324419975280762       
5350                     1.2039802162514792       1072200                  0.8682965539369741       501.0                    10                       3.416043917896495e-38    501.0                    3                        5.750649452209473        2.8681349754333496       2.8825149536132812       15.394034385681152       15.408297538757324       15.408992767333984       -15.630176544189453      -1.2144829034805298      15.387277603149414       
5360                     1.2062918504741458       1074200                  7.61659731378017         501.0                    10                       0.0                      501.0                    3                        5.768908500671387        2.8829150199890137       2.885993242263794        15.381074905395508       15.378477096557617       15.37977123260498        -15.608094215393066      -1.2159487009048462      15.364904403686523       
5370                     1.2085090168979433       1076200                  5.10531186390953         501.0                    10                       2.1142852306365967       501.0                    3                        4.036306858062744        2.020500898361206        2.0158064365386963       15.36283016204834        15.361400604248047       15.358993530273438       -15.57799243927002       -1.2267158031463623      15.332648277282715       
5380                     1.2106616436110602       1078200                  0.5158923499933636       501.0                    10                       0.3085455894470215       501.0                    3                        6.383342266082764        3.1897926330566406       3.1935503482818604       15.31550407409668        15.323320388793945       15.321852684020996       -15.542022705078125      -1.2333388328552246      15.295353889465332       
5390                     1.2128876881466972       1080200                  3.2257011659566026       501.0                    10                       1.905752292086227e-11    501.0                    3                        7.805734157562256        3.8896913528442383       3.916043519973755        15.31130313873291        15.30358600616455        15.308103561401367       -15.528243064880371      -1.221513032913208       15.283940315246582       
5400                     1.2151266190078522       1082200                  2.07719171386691e-15     501.0                    10                       15.748221397399902       501.0                    3                        6.6108622550964355       3.299569845199585        3.3112916946411133       15.361223220825195       15.369669914245605       15.37116527557373        -15.583562850952148      -1.206952691078186       15.342174530029297       
5410                     1.2173561101489596       1084200                  9.61007384678915         501.0                    10                       19.778095245361328       501.0                    3                        5.482876300811768        2.7408061027526855       2.7420711517333984       15.350916862487793       15.356860160827637       15.355141639709473       -15.579241752624512      -1.2039384841918945      15.33845329284668        
5420                     1.2194676925738652       1086200                  5.101718062164066        501.0                    10                       3.149863550788723e-05    501.0                    3                        4.034371852874756        2.015803098678589        2.018568515777588        15.369956970214844       15.374700546264648       15.375407218933105       -15.597039222717285      -1.2086677551269531      15.355307579040527       
5430                     1.2216072784529792       1088200                  3.2048310234730835       501.0                    10                       0.0                      501.0                    3                        5.973555564880371        2.986865282058716        2.9866902828216553       15.302379608154297       15.29914379119873        15.300138473510742       -15.51883602142334       -1.212877869606018       15.276264190673828       
5440                     1.2237662321991392       1090200                  8.228987014827975e-12    501.0                    10                       15.975024223327637       501.0                    3                        5.321971416473389        2.6599180698394775       2.662052869796753        15.274534225463867       15.28329086303711        15.2813138961792         -15.497298240661621      -1.2233399152755737      15.252633094787598       
5450                     1.226070193913248        1092200                  0.8481361274365243       501.0                    10                       4.826107999614801e-35    501.0                    3                        4.446966171264648        2.224513053894043        2.2224533557891846       15.32448959350586        15.321322441101074       15.325384140014648       -15.545652389526367      -1.2085024118423462      15.303953170776367       
5460                     1.2282246714168126       1094200                  1.4958005148196134       501.0                    10                       0.0005984042654745281    501.0                    3                        5.671008110046387        2.837014675140381        2.8339943885803223       15.266658782958984       15.26298999786377        15.263072967529297       -15.47998332977295       -1.2135305404663086      15.237278938293457       
5470                     1.2303993113835652       1096200                  0.3919704575578145       501.0                    10                       4.104129480708707e-09    501.0                    3                        4.636364459991455        2.317523241043091        2.318840742111206        15.247267723083496       15.261292457580566       15.262726783752441       -15.48274040222168       -1.2139829397201538      15.239943504333496       
5480                     1.2327296613322365       1098200                  3.8618483589340604       501.0                    10                       0.0005184861365705729    501.0                    3                        4.214424133300781        2.1052298545837402       2.109194755554199        15.213571548461914       15.201613426208496       15.202715873718262       -15.426624298095703      -1.1840301752090454      15.18981647491455        
5490                     1.2350019368198182       1100200                  1.4145912397325402       501.0                    10                       0.0                      501.0                    3                        4.349763870239258        2.1720399856567383       2.177722215652466        15.221087455749512       15.22264289855957        15.225204467773438       -15.438396453857422      -1.2152094841003418      15.195354461669922       
5500                     1.2372381674581103       1102200                  2.854504647951311        501.0                    10                       0.39620763063430786      501.0                    3                        3.8499956130981445       1.9221372604370117       1.9278582334518433       15.18170166015625        15.184054374694824       15.179777145385742       -15.401040077209473      -1.1959792375564575      15.161845207214355       
5510                     1.2393313334385554       1104200                  4.91930179497906         501.0                    10                       3.6318846241556457e-07   501.0                    3                        4.76637601852417         2.384578227996826        2.3817968368530273       15.18161678314209        15.178667068481445       15.174760818481445       -15.394021034240723      -1.1980552673339844      15.154407501220703       
5520                     1.2415969222784042       1106200                  8.832397151233707        501.0                    10                       0.03760485723614693      501.0                    3                        6.871105670928955        3.4284117221832275       3.4426944255828857       15.093412399291992       15.087827682495117       15.086586952209473       -15.303488731384277      -1.1973174810409546      15.064023971557617       
5530                     1.2437419684727986       1108200                  4.993816947054683        501.0                    10                       0.3009442389011383       501.0                    3                        5.199655055999756        2.5993857383728027       2.6002697944641113       15.072305679321289       15.082486152648926       15.083157539367676       -15.296004295349121      -1.1988519430160522      15.056235313415527       
5540                     1.2457363237937291       1110200                  0.22970047818396222      501.0                    10                       1.1094948604295496e-06   501.0                    3                        4.677548408508301        2.3361761569976807       2.341372489929199        15.12124252319336        15.123903274536133       15.120938301086426       -15.338362693786621      -1.2045494318008423      15.097452163696289       
5550                     1.2479199563794665       1112200                  12.611860444749755       501.0                    10                       3.410994285666343e-20    501.0                    3                        4.900186061859131        2.449284076690674        2.4509027004241943       15.10364055633545        15.111760139465332       15.110116958618164       -15.328652381896973      -1.203094720840454       15.08803653717041        
5560                     1.2501575505071216       1114200                  0.012349885319510518     501.0                    10                       2.212435722351074        501.0                    3                        7.702905654907227        3.851341485977173        3.851565361022949        15.03580379486084        15.032794952392578       15.032451629638672       -15.24413013458252       -1.2043851613998413      15.003253936767578       
5570                     1.2524165962139766       1116200                  0.19824116135231978      501.0                    10                       2.681504964828491        501.0                    3                        4.548656463623047        2.266932249069214        2.2817256450653076       15.12414264678955        15.12243366241455        15.122936248779297       -15.342108726501465      -1.2035659551620483      15.101393699645996       
5580                     1.2544426241848203       1118200                  5.330514190791457        501.0                    10                       16.475605010986328       501.0                    3                        2.5660228729248047       1.281667947769165        1.2843557596206665       15.108068466186523       15.110076904296875       15.11089038848877        -15.326762199401855      -1.2180469036102295      15.083152770996094       
5590                     1.2565717260042826       1120200                  0.03254573961398893      501.0                    10                       13.450037956237793       501.0                    3                        4.548995494842529        2.273165702819824        2.275830030441284        15.08380126953125        15.078654289245605       15.079795837402344       -15.293662071228027      -1.2170524597167969      15.050251007080078       
5600                     1.258705288502905        1122200                  0.015038427870043313     501.0                    10                       0.0018752445466816425    501.0                    3                        3.460160255432129        1.7288254499435425       1.7313348054885864       15.093841552734375       15.085627555847168       15.083074569702148       -15.295757293701172      -1.2155203819274902      15.05264949798584        
5610                     1.2607357609272003       1124200                  0.01875661956236214      501.0                    10                       2.079564094543457        501.0                    3                        6.124999046325684        3.0623795986175537       3.0626189708709717       15.08939266204834        15.085637092590332       15.088485717773438       -15.300848960876465      -1.205915093421936       15.05966854095459        
5620                     1.2629545010460748       1126200                  0.00013353519181047018   501.0                    10                       0.0                      501.0                    3                        5.705316066741943        2.8502044677734375       2.855111837387085        15.063644409179688       15.051799774169922       15.050379753112793       -15.266008377075195      -1.2167712450027466      15.022653579711914       
5630                     1.2650450955496895       1128200                  0.005911690299025893     501.0                    10                       0.0067870402708649635    501.0                    3                        3.944425344467163        1.9669088125228882       1.9775161743164062       15.140777587890625       15.13144588470459        15.133612632751465       -15.34961223602295       -1.216443419456482       15.106325149536133       
5640                     1.2671235206392075       1130200                  13.162217279242686       501.0                    10                       3.6635069357785813e-19   501.0                    3                        4.496109962463379        2.248868227005005        2.247241735458374        15.20223617553711        15.194405555725098       15.197149276733398       -15.411148071289062      -1.2001066207885742      15.171130180358887       
5650                     1.2693362093634075       1132200                  0.00040304423952863865   501.0                    10                       7.130647365563264e-41    501.0                    3                        6.637871742248535        3.3216166496276855       3.3162548542022705       15.190574645996094       15.192394256591797       15.190997123718262       -15.404369354248047      -1.2097219228744507      15.16242790222168        
5660                     1.2715319236119589       1134200                  0.9522603686930265       501.0                    10                       0.0                      501.0                    3                        4.53273868560791         2.2660789489746094       2.2666592597961426       15.247353553771973       15.249273300170898       15.2526273727417         -15.464109420776367      -1.2063822746276855      15.222834587097168       
5670                     1.2736631576220194       1136200                  12.048687230891817       501.0                    10                       1.4791581630706787       501.0                    3                        6.106905460357666        3.053624391555786        3.053280830383301        15.226326942443848       15.23695182800293        15.236570358276367       -15.447996139526367      -1.2171456813812256      15.204562187194824       
5680                     1.2758548874987496       1138200                  5.32649540021769         501.0                    10                       6.464459419250488        501.0                    3                        5.190624713897705        2.59367036819458         2.5969552993774414       15.20991039276123        15.208166122436523       15.209303855895996       -15.421679496765137      -1.2186267375946045      15.177961349487305       
5690                     1.277987489302953        1140200                  0.048496474272287135     501.0                    10                       0.0013600158272311091    501.0                    3                        4.6505584716796875       2.3237602710723877       2.326799154281616        15.2609224319458         15.261170387268066       15.258917808532715       -15.473702430725098      -1.2022666931152344      15.233248710632324       
5700                     1.280203424361017        1142200                  6.69908039973658         501.0                    10                       23.418006896972656       501.0                    3                        3.4330861568450928       1.7159595489501953       1.7171270847320557       15.306060791015625       15.30956745147705        15.307984352111816       -15.52248477935791       -1.2176387310028076      15.278952598571777       
5710                     1.2824864727258682       1144200                  11.074480601590283       501.0                    10                       22.27907371520996        501.0                    3                        3.6511034965515137       1.8193961381912231       1.8317080736160278       15.277474403381348       15.274349212646484       15.272979736328125       -15.484890937805176      -1.2094006538391113      15.243012428283691       
5720                     1.2846301337745454       1146200                  1.0179797373433952       501.0                    10                       0.0                      501.0                    3                        3.443617105484009        1.7206794023513794       1.7229379415512085       15.296212196350098       15.286534309387207       15.289064407348633       -15.503695487976074      -1.204177975654602       15.262859344482422       
5730                     1.286825068924162        1148200                  3.0332961137761716       501.0                    10                       5.869932174682617        501.0                    3                        5.470457553863525        2.734455108642578        2.7360033988952637       15.30901050567627        15.306708335876465       15.311321258544922       -15.524301528930664      -1.2042112350463867      15.283456802368164       
5740                     1.2889242737823063       1150200                  0.00076879376954092      501.0                    10                       0.7619566917419434       501.0                    3                        5.786536693572998        2.8924386501312256       2.8940975666046143       15.29902172088623        15.306014060974121       15.310778617858887       -15.518860816955566      -1.2118546962738037      15.276487350463867       
5750                     1.2911395007371902       1152200                  0.0038085315943757457    501.0                    10                       0.0001642365095904097    501.0                    3                        4.542970657348633        2.2681353092193604       2.2748351097106934       15.315321922302246       15.312772750854492       15.315832138061523       -15.527745246887207      -1.2036330699920654      15.287014961242676       
5760                     1.2933440667390823       1154200                  1.2549127388985184       501.0                    10                       6.867730140686035        501.0                    3                        6.966451168060303        3.484276294708252        3.4821739196777344       15.293668746948242       15.294727325439453       15.294486999511719       -15.505382537841797      -1.2100468873977661      15.263372421264648       
5770                     1.2955298184686237       1156200                  0.13124117744261793      501.0                    10                       0.2586047947406769       501.0                    3                        4.524655818939209        2.2622549533843994       2.2624006271362305       15.30244255065918        15.309107780456543       15.310256958007812       -15.51960563659668       -1.216432809829712       15.276317596435547       
5780                     1.2977538503540886       1158200                  0.027629164358818282     501.0                    10                       17.37380027770996        501.0                    3                        6.967354774475098        3.4846510887145996       3.482703685760498        15.304594039916992       15.312214851379395       15.314836502075195       -15.523943901062012      -1.1993345022201538      15.284080505371094       
