Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Dyn_Loss                 Dyn_Delta_Loss           Dyn_Reward_Loss          Critic_Loss              Q1_Loss                  Q2_Loss                  Target_Q                 Pred_Q1                  Pred_Q2                  Actor_Loss               Policy_Logp              Policy_Q                 
1200                     0.2542116473780738       122100                   464.9096599404984        1000.0                   10                       451.4014892578125        1000.0                   1                        0.00012431241339072585   0.00011758472101064399   6.727701929776231e-06    0.3525069057941437       0.17643576860427856      0.1760711520910263       6.088919639587402        6.086320400238037        6.086221218109131        -6.10177755355835        0.01068835612386465      6.102312088012695        
1210                     0.2562916475534439       123100                   500.2512811695489        1000.0                   10                       458.55950927734375       1000.0                   1                        0.00011502855340950191   0.00010817509610205889   6.8534659476426896e-06   0.31174391508102417      0.15922793745994568      0.15251603722572327      6.103992462158203        6.107844352722168        6.105717182159424        -6.196402549743652       0.018675614148378372     6.197336673736572        
1220                     0.25836408138275146      124100                   468.3716438362497        1000.0                   10                       456.04595947265625       1000.0                   1                        0.00016181523096747696   0.00015252293087542057   9.292337381339166e-06    0.23562592267990112      0.1176859438419342       0.11793997883796692      6.087750434875488        6.089056968688965        6.089380264282227        -6.212722301483154       0.024095887318253517     6.213927268981934        
1230                     0.2603837592734231       125100                   557.2330868384845        1000.0                   10                       550.4749145507812        1000.0                   1                        0.00011646908387774602   0.00010988586291205138   6.583229151146952e-06    0.15330897271633148      0.07724744081497192      0.07606153190135956      6.207670211791992        6.207980155944824        6.207221508026123        -6.1978440284729         0.05499090254306793      6.2005934715271          
1240                     0.26230725526809695      126100                   561.2335443174338        1000.0                   10                       478.05487060546875       1000.0                   1                        0.00012282993702683598   0.0001153930788859725    7.436898613377707e-06    0.3968985676765442       0.20056261122226715      0.19633594155311584      6.203336238861084        6.204265594482422        6.203908920288086        -6.41663122177124        0.039897844195365906     6.4186248779296875       
1250                     0.2643556230598026       127100                   573.6517941963987        1000.0                   10                       514.35302734375          1000.0                   1                        0.00014467272558249533   0.00013563204265665263   9.040701115736738e-06    0.12491505593061447      0.06184879690408707      0.06306624412536621      6.280645847320557        6.277619361877441        6.277098655700684        -6.452401161193848       0.017715048044919968     6.453287601470947        
1260                     0.2663718765311771       128100                   570.8962422736387        1000.0                   10                       530.8477783203125        1000.0                   1                        0.0001260254211956635    0.00011866800196003169   7.357397862506332e-06    0.058602966368198395     0.029490601271390915     0.029112370684742928     6.381743907928467        6.379967212677002        6.3838887214660645       -6.576268672943115       0.03813587501645088      6.578175067901611        
1270                     0.2683760099278556       129100                   544.5097331315188        1000.0                   10                       529.5279541015625        1000.0                   1                        0.00013118452625349164   0.00012305102427490056   8.133502888085786e-06    0.24428384006023407      0.12210625410079956      0.1221776157617569       6.472635269165039        6.467365264892578        6.468350410461426        -6.6003737449646         0.060765981674194336     6.603412628173828        
1280                     0.2704891755845812       130100                   570.3510161057536        1000.0                   10                       550.0404663085938        1000.0                   1                        0.0001158842133008875    0.0001099689252441749    5.91527395954472e-06     0.4968207776546478       0.249550461769104        0.24727028608322144      6.542072772979736        6.53865909576416         6.537497520446777        -6.726376056671143       0.041380755603313446     6.728445053100586        
1290                     0.272512967189153        131100                   555.6890423054274        1000.0                   10                       535.233154296875         1000.0                   1                        0.00014049319725017995   0.0001335014239884913    6.991756436036667e-06    0.12675344944000244      0.06338304281234741      0.06337040662765503      6.525633811950684        6.523868083953857        6.5219855308532715       -6.937273979187012       0.04151029884815216      6.93934965133667         
1300                     0.27458220369286007      132100                   567.9658020782674        1000.0                   10                       522.2342529296875        1000.0                   1                        0.00013581817620433867   0.00012811089982278645   7.707290933467448e-06    0.22561195492744446      0.112132728099823        0.11347923427820206      6.72401762008667         6.722752094268799        6.723628520965576        -6.750828742980957       0.04601221904158592      6.7531280517578125       
1310                     0.2766990770896276       133100                   572.4553251826097        1000.0                   10                       542.4089965820312        1000.0                   1                        0.0001075510517694056    9.966610377887264e-05    7.884944352554157e-06    0.5243110060691833       0.26269102096557617      0.2616199851036072       6.731345176696777        6.7305779457092285       6.729435920715332        -7.034156799316406       0.031632743775844574     7.035737037658691        
1320                     0.2786539449294408       134100                   584.9692839132338        1000.0                   10                       541.3984985351562        1000.0                   1                        0.00012045828771078959   0.000114311849756632     6.146434316178784e-06    0.7005372047424316       0.3506082594394684       0.3499288856983185       6.781003952026367        6.78200626373291         6.78032922744751         -6.981948375701904       0.047630298882722855     6.984328746795654        
1330                     0.280701414876514        135100                   597.7025132220558        1000.0                   10                       563.0053100585938        1000.0                   1                        0.00012212122965138406   0.00011587634071474895   6.2449103097605985e-06   0.16673876345157623      0.08218221366405487      0.08455654233694077      6.938710689544678        6.938526153564453        6.940869331359863        -7.255844593048096       0.04128970950841904      7.257909297943115        
1340                     0.2827213994661967       136100                   567.2192139375405        1000.0                   10                       562.46875                1000.0                   1                        0.00010747465421445668   0.00010120529623236507   6.269371169764781e-06    0.5369434356689453       0.2685694098472595       0.268373966217041        6.9745378494262695       6.973231792449951        6.973429203033447        -7.247729778289795       0.03646831959486008      7.2495527267456055       
1350                     0.28475820574495525      137100                   589.04047661065          1000.0                   10                       618.2498779296875        1000.0                   1                        9.427272743778303e-05    8.780429925536737e-05    6.468419542215997e-06    0.5248360633850098       0.26248425245285034      0.2623518407344818       6.932292938232422        6.931404113769531        6.932158470153809        -7.367978572845459       0.06473894417285919      7.371216773986816        
1360                     0.2868125722805659       138100                   650.9862348988797        1000.0                   10                       558.2704467773438        1000.0                   1                        9.68305321293883e-05     9.101036266656592e-05    5.820161277370062e-06    0.23720891773700714      0.11903397738933563      0.1181749477982521       7.1858296394348145       7.182010173797607        7.182695388793945        -7.363316059112549       0.06406547129154205      7.366520404815674        
1370                     0.2888356046544181       139100                   653.357898891273         1000.0                   10                       585.209228515625         1000.0                   1                        8.512969361618161e-05    7.962084782775491e-05    5.508845333679346e-06    0.20060811936855316      0.0998288169503212       0.10077928751707077      7.212500095367432        7.2132768630981445       7.211688995361328        -7.47443962097168        0.04893869161605835      7.476885795593262        
1380                     0.2909133130311966       140100                   660.1749391985472        1000.0                   10                       547.2069702148438        1000.0                   1                        0.00010601170652080327   9.913391841109842e-05    6.877775831526378e-06    0.07785344868898392      0.03868231922388077      0.03917112201452255      7.363034725189209        7.361875057220459        7.362158298492432        -7.648938179016113       0.048869989812374115     7.651381015777588        
1390                     0.292944352361891        141100                   704.9125290188591        1000.0                   10                       613.3064575195312        1000.0                   1                        7.933913730084896e-05    7.280076533788815e-05    6.538359230034985e-06    0.13743215799331665      0.06861945986747742      0.06881269812583923      7.403532981872559        7.405483722686768        7.405698776245117        -7.616631031036377       0.06444896012544632      7.619853973388672        
1400                     0.29496429363886517      142100                   691.7085397039464        1000.0                   10                       573.5540771484375        1000.0                   1                        9.40290919970721e-05     8.810206782072783e-05    5.927041456743609e-06    0.6109462976455688       0.30573639273643494      0.3052098751068115       7.466422080993652        7.462195873260498        7.461566925048828        -7.7454400062561035      0.05680865794420242      7.748278617858887        
1410                     0.2970669560962253       143100                   706.3713253025596        1000.0                   10                       667.12109375             1000.0                   1                        8.591415826231241e-05    7.988969446159899e-05    6.024478807375999e-06    0.3050624430179596       0.15153512358665466      0.15352730453014374      7.5659894943237305       7.568411827087402        7.569823265075684        -7.8958234786987305      0.0582294687628746       7.898735046386719        
1420                     0.29908001965946623      144100                   698.1484807974568        1000.0                   10                       650.5741577148438        1000.0                   1                        0.000104943523183465     9.82960409601219e-05     6.647481313848402e-06    0.15439248085021973      0.07731016725301743      0.0770823210477829       7.610730171203613        7.612194061279297        7.611532211303711        -8.146492004394531       0.0850624367594719       8.150745391845703        
1430                     0.3011292739709218       145100                   706.8305316437962        1000.0                   10                       666.1066284179688        1000.0                   1                        8.748095569899306e-05    8.18429616629146e-05     5.637979938910576e-06    0.14851275086402893      0.07383512705564499      0.07467760890722275      7.807864665985107        7.8082275390625          7.808140277862549        -8.236990928649902       0.08060143887996674      8.241021156311035        
1440                     0.3032513113816579       146100                   700.0499393101288        1000.0                   10                       680.40283203125          1000.0                   1                        9.842624422162771e-05    9.234947356162593e-05    6.076772024243837e-06    0.6472306251525879       0.32643452286720276      0.32079610228538513      8.068257331848145        8.066177368164062        8.067034721374512        -8.334600448608398       0.06944836676120758      8.338072776794434        
1450                     0.3052455551756753       147100                   703.9702813056871        1000.0                   10                       671.334228515625         1000.0                   1                        7.328607171075419e-05    6.717188080074266e-05    6.1141686273913365e-06   0.3908763825893402       0.1930161416530609       0.1978602409362793       8.079850196838379        8.07183837890625         8.075485229492188        -8.498830795288086       0.08758669346570969      8.50321102142334         
1460                     0.3073862832784653       148100                   704.2706005685002        1000.0                   10                       676.4356689453125        1000.0                   1                        7.322659803321585e-05    6.765768193872645e-05    5.568895630858606e-06    0.6175550818443298       0.3109199106693268       0.30663514137268066      8.096343040466309        8.100960731506348        8.101624488830566        -8.688605308532715       0.0547952838242054       8.69134521484375         
1470                     0.30947669512695736      149100                   703.6103676473376        1000.0                   10                       670.91064453125          1000.0                   1                        7.210010517155752e-05    6.662301893811673e-05    5.477076683746418e-06    0.40235304832458496      0.20036660134792328      0.2019863724708557       8.308696746826172        8.304676055908203        8.30453872680664         -8.705663681030273       0.05469116196036339      8.70839786529541         
1480                     0.3114750678671731       150100                   710.0784480381546        1000.0                   10                       667.0205688476562        1000.0                   1                        6.923860200913623e-05    6.349560135276988e-05    5.743016572523629e-06    0.5874653458595276       0.2921627461910248       0.2953026592731476       8.503579139709473        8.504462242126465        8.503026962280273        -8.890365600585938       0.1160789504647255       8.896169662475586        
1490                     0.31353468590312533      151100                   700.3869253525056        1000.0                   10                       671.3436889648438        1000.0                   1                        5.613598841591738e-05    5.137989865033887e-05    4.756082944368245e-06    0.7763572335243225       0.38990044593811035      0.38645678758621216      8.575315475463867        8.579792022705078        8.577898979187012        -8.918463706970215       0.07208730280399323      8.92206859588623         
1500                     0.3155440856350793       152100                   699.9256980627168        1000.0                   10                       676.8292236328125        1000.0                   1                        0.00011399489449104294   0.00010710549395298585   6.889399628562387e-06    0.701458215713501        0.3497035503387451       0.35175466537475586      8.6618013381958          8.657716751098633        8.655139923095703        -9.141487121582031       0.06055111810564995      9.144515991210938        
1510                     0.3175115829043918       153100                   699.8537891126022        1000.0                   10                       668.497314453125         1000.0                   1                        8.953614451456815e-05    8.346676622750238e-05    6.069375103834318e-06    1.115327000617981        0.5576740503311157       0.5576531291007996       8.822556495666504        8.814151763916016        8.814542770385742        -9.292458534240723       0.07861457765102386      9.296388626098633        
1520                     0.3195895195669598       154100                   701.5397907632905        1000.0                   10                       649.7786254882812        1000.0                   1                        7.986008131410927e-05    7.35503199393861e-05     6.309755463007605e-06    0.9651108980178833       0.4814441204071045       0.48366671800613403      8.908698081970215        8.910699844360352        8.910175323486328        -9.3265962600708         0.04455417022109032      9.328824043273926        
1530                     0.32170786917209626      155100                   699.8398184320791        1000.0                   10                       677.2886352539062        1000.0                   1                        7.820004248060286e-05    7.180847023846582e-05    6.391542683559237e-06    0.16899698972702026      0.08337225019931793      0.08562473952770233      9.14455795288086         9.139958381652832        9.139006614685059        -9.615494728088379       0.049811623990535736     9.617986679077148        
1540                     0.32380571636888716      156100                   729.0825364724878        1000.0                   10                       614.3287963867188        1000.0                   1                        5.352886000764556e-05    4.791269020643085e-05    5.61614933758392e-06     0.5834750533103943       0.2922113239765167       0.29126375913619995      9.13564395904541         9.139796257019043        9.138446807861328        -9.4554443359375         0.08407429605722427      9.459649085998535        
1550                     0.3258958140346739       157100                   729.903157438375         1000.0                   10                       672.1650390625           1000.0                   1                        5.871869143447839e-05    5.37403866474051e-05     4.9783084250520915e-06   0.9275200963020325       0.4617904722690582       0.465729683637619        9.176025390625           9.178236961364746        9.177586555480957        -9.763504981994629       0.060503095388412476     9.76653003692627         
1560                     0.3279785474141439       158100                   694.0636764221597        1000.0                   10                       628.8800659179688        1000.0                   1                        0.00011900656681973487   0.0001071293227141723    1.1877270480908919e-05   0.46873778104782104      0.2338259071111679       0.23491200804710388      9.332505226135254        9.334610939025879        9.334214210510254        -9.789535522460938       0.0602068156003952       9.792547225952148        
1570                     0.3300372013118532       159100                   651.0996516202246        1000.0                   10                       669.7620849609375        1000.0                   1                        6.393952935468405e-05    5.882213372387923e-05    5.117411546962103e-06    1.036285161972046        0.518947422504425        0.5173379182815552       9.415938377380371        9.416656494140625        9.41645622253418         -10.031718254089355      0.09165237098932266      10.036299705505371       
1580                     0.3321115944782893       160100                   639.6430206686916        1000.0                   10                       641.3514404296875        1000.0                   1                        5.4291969718178734e-05   4.8208738007815555e-05   6.083234438847285e-06    0.2801450490951538       0.13947884738445282      0.14066621661186218      9.543842315673828        9.53965950012207         9.542108535766602        -10.165459632873535      0.08460687100887299      10.169689178466797       
1590                     0.33414578345086837      161100                   661.5802727703262        1000.0                   10                       655.0851440429688        1000.0                   1                        6.97615832905285e-05     6.498206494143233e-05    4.779519713338232e-06    0.513925313949585        0.2558252811431885       0.2581000030040741       9.603225708007812        9.602789878845215        9.603863716125488        -10.08491039276123       0.06385669112205505      10.088102340698242       
1600                     0.336200184557173        162100                   451.30527861201546       1000.0                   10                       638.5676879882812        1000.0                   1                        6.207415572134778e-05    5.750482523581013e-05    4.569318662106525e-06    0.768470287322998        0.3828667402267456       0.38560357689857483      9.875885009765625        9.876341819763184        9.87452220916748         -10.333536148071289      0.06563304364681244      10.336816787719727       
1610                     0.338254141608874        163100                   512.3598509279651        1000.0                   10                       602.8576049804688        1000.0                   1                        0.0001331436651526019    0.0001243974402314052    8.746212188270874e-06    0.6113329529762268       0.305580198764801        0.30575287342071533      9.851129531860352        9.852872848510742        9.85378360748291         -10.304471969604492      0.0405724011361599       10.306501388549805       
1620                     0.34035698175430296      164100                   668.4410890718666        1000.0                   10                       651.489501953125         1000.0                   1                        8.911578333936632e-05    8.392175368499011e-05    5.194012373976875e-06    0.7257839441299438       0.36444738507270813      0.3613365888595581       10.028050422668457       10.027013778686523       10.027552604675293       -10.522196769714355      0.061253711581230164     10.525259017944336       
1630                     0.34236765642960865      165100                   403.0478708752425        1000.0                   10                       534.1065673828125        1000.0                   1                        6.913770630490035e-05    6.173307338031009e-05    7.404637472063769e-06    0.5412442088127136       0.27070051431655884      0.27054375410079956      9.982194900512695        9.97823429107666         9.977873802185059        -10.596073150634766      0.08063451200723648      10.600104331970215       
1640                     0.3443559648593267       166100                   643.9229122717552        1000.0                   10                       656.7118530273438        1000.0                   1                        8.449723827652633e-05    7.77151872171089e-05     6.782056971132988e-06    0.8654427528381348       0.4318978786468506       0.4335448443889618       9.94061279296875         9.932904243469238        9.933247566223145        -10.471141815185547      0.044729627668857574     10.473379135131836       
1650                     0.3464752752251095       167100                   658.5530577968415        1000.0                   10                       577.0598754882812        1000.0                   1                        0.00015752534091006964   0.00014823928358964622   9.286035492550582e-06    0.8944859504699707       0.44677987694740295      0.44770607352256775      9.969982147216797        9.972416877746582        9.972322463989258        -10.674885749816895      0.035549942404031754     10.67666244506836        
1660                     0.348622417251269        168100                   532.0033155944541        1000.0                   10                       488.6378479003906        1000.0                   1                        6.963195482967421e-05    6.27064291620627e-05     6.925521120138001e-06    1.466889500617981        0.7329559326171875       0.7339336276054382       10.053930282592773       10.055743217468262       10.056845664978027       -10.547638893127441      0.0653928592801094       10.550910949707031       
1670                     0.3506431958410475       169100                   540.5213283762528        1000.0                   10                       644.2057495117188        1000.0                   1                        0.00011083433491876349   0.0001023419972625561    8.492334018228576e-06    1.3342349529266357       0.6643774509429932       0.6698575019836426       10.0838623046875         10.084247589111328       10.083942413330078       -10.681805610656738      0.04375799372792244      10.683995246887207       
1680                     0.35270450247658625      170100                   526.9087618142942        1000.0                   10                       288.2877197265625        1000.0                   1                        0.00010512231528991833   9.502343891654164e-05    1.0098853636009153e-05   0.34150341153144836      0.17130519449710846      0.1701982170343399       10.077357292175293       10.080556869506836       10.079002380371094       -10.678293228149414      0.057140570133924484     10.681150436401367       
1690                     0.3548237637016508       171100                   355.8403920282324        1000.0                   10                       563.141357421875         1000.0                   1                        7.176479266490787e-05    6.17504701949656e-05     1.0014322469942272e-05   1.321568489074707        0.6616401076316833       0.6599283814430237       10.179784774780273       10.17676830291748        10.17774486541748        -10.621988296508789      0.12158472836017609      10.628067970275879       
1700                     0.35691568944189284      172100                   357.80939771816725       1000.0                   10                       490.9923400878906        1000.0                   1                        0.0001190602415590547    0.0001096629275707528    9.397309440828394e-06    0.445744127035141        0.22166945040225983      0.2240746170282364       10.11560344696045        10.11779499053955        10.117781639099121       -10.552745819091797      0.07968452572822571      10.55672836303711        
1710                     0.35903046713935005      173100                   604.9354857733697        1000.0                   10                       438.78900146484375       1000.0                   1                        7.201883272500709e-05    6.234570901142433e-05    9.67312644206686e-06     0.9943247437477112       0.4965391457080841       0.4977855086326599       10.185182571411133       10.190178871154785       10.189719200134277       -10.607714653015137      0.055234696716070175     10.61047649383545        
1720                     0.36099806434578363      174100                   491.92794738864694       1000.0                   10                       335.5666198730469        1000.0                   1                        0.00013528471754398197   0.000124672194942832     1.0612548976496328e-05   0.5988573431968689       0.29816195368766785      0.3006953299045563       9.979975700378418        9.981969833374023        9.984062194824219        -10.41885757446289       0.11225741356611252      10.424470901489258       
1730                     0.36307594160238904      175100                   560.0607486454472        1000.0                   10                       398.6777648925781        1000.0                   1                        0.00010577106149867177   9.445746400160715e-05    1.1313584764138795e-05   0.3648906648159027       0.17874522507190704      0.18614545464515686      9.989507675170898        9.98962688446045         9.988211631774902        -10.476788520812988      0.08357354253530502      10.48096752166748        
1740                     0.36518784052795833      176100                   530.2056924011255        1000.0                   10                       555.536376953125         1000.0                   1                        0.00011804248788394034   0.00010477707110112533   1.3265457710076589e-05   1.169474482536316        0.5822224617004395       0.587252140045166        10.077703475952148       10.07410717010498        10.075411796569824       -10.511474609375         0.08943217247724533      10.515946388244629       
1750                     0.36719923714796704      177100                   499.1661765459132        1000.0                   10                       522.6417236328125        1000.0                   1                        0.0001475038443459198    0.00013297890836838633   1.4524953257932793e-05   0.4023660719394684       0.19849517941474915      0.20387086272239685      10.129725456237793       10.127547264099121       10.129216194152832       -10.3662691116333        0.0569382980465889       10.369115829467773       
1760                     0.36931015776263343      178100                   484.80126694178745       1000.0                   10                       452.3480529785156        1000.0                   1                        0.00011741647904273123   0.00010540466610109434   1.2011803846689872e-05   0.5667694807052612       0.2797136604785919       0.28705576062202454      10.06568717956543        10.065567016601562       10.06616497039795        -10.33375072479248       0.0535767525434494       10.336429595947266       
1770                     0.37139061133066814      179100                   523.7857708255489        1000.0                   10                       523.7173461914062        1000.0                   1                        0.00014149230264592916   0.00012839867849834263   1.3093584129819646e-05   0.9522809982299805       0.4716509282588959       0.4806300699710846       9.94119644165039         9.942277908325195        9.940999031066895        -10.422138214111328      0.0997885912656784       10.427127838134766       
1780                     0.37353903472423555      180100                   418.6240846440155        1000.0                   10                       595.9480590820312        1000.0                   1                        0.00014259952877182513   0.00013023498468101025   1.236454500030959e-05    0.8822966814041138       0.4383336901664734       0.44396311044692993      9.949509620666504        9.952434539794922        9.953763008117676        -10.227433204650879      0.046264585107564926     10.22974681854248        
1790                     0.37555266797542575      181100                   533.3852586277146        1000.0                   10                       365.42242431640625       1000.0                   1                        0.0001989056181628257    0.00018311789608560503   1.5787694792379625e-05   0.32412877678871155      0.15776152908802032      0.16636724770069122      9.903865814208984        9.906216621398926        9.908796310424805        -10.321785926818848      0.0813790038228035       10.325855255126953       
1800                     0.3776133575704363       182100                   434.38621015824964       1000.0                   10                       493.7608642578125        1000.0                   1                        0.00015349741443060338   0.00013917185424361378   1.4325572010420728e-05   0.9699574112892151       0.4829156696796417       0.48704200983047485      9.998017311096191        9.986550331115723        9.987231254577637        -10.247575759887695      0.04747985675930977      10.249950408935547       
1810                     0.37976044734319053      183100                   491.94717761342554       1000.0                   10                       518.162841796875         1000.0                   1                        0.00013381364988163114   0.00011981753777945414   1.3996134839544538e-05   0.4876560866832733       0.24039360880851746      0.24726246297359467      9.774460792541504        9.777000427246094        9.776627540588379        -10.217890739440918      0.0692422166466713       10.221351623535156       
1820                     0.3818156824509303       184100                   575.391132449777         1000.0                   10                       431.9433288574219        1000.0                   1                        0.0001645604643272236    0.00014819047646597028   1.6369995137210935e-05   0.5843945741653442       0.2890858054161072       0.2953087389469147       9.878141403198242        9.871171951293945        9.87166690826416         -10.165228843688965      0.07751151919364929      10.16910457611084        
1830                     0.38386093033684626      185100                   514.8220964757662        1000.0                   10                       600.2611694335938        1000.0                   1                        0.0001261750003322959    0.00011274052667431533   1.343446820101235e-05    1.0424168109893799       0.518783688545227        0.5236331224441528       10.034897804260254       10.031769752502441       10.0331449508667         -10.270341873168945      0.027335673570632935     10.271709442138672       
1840                     0.3858654197057088       186100                   434.06186044072984       1000.0                   10                       633.6272583007812        1000.0                   1                        0.00016155144840013236   0.00014881649985909462   1.273494399356423e-05    0.5378991365432739       0.2663916051387787       0.27150747179985046      9.885595321655273        9.88425064086914         9.88520336151123         -10.305986404418945      0.032127514481544495     10.30759334564209        
1850                     0.38787046564949884      187100                   576.5200022705416        1000.0                   10                       389.35369873046875       1000.0                   1                        0.00017445797857362777   0.00015839820844121277   1.6059742847573943e-05   1.586005687713623        0.7870203256607056       0.7989854216575623       9.916069984436035        9.915295600891113        9.915029525756836        -10.079547882080078      0.06860266625881195      10.082980155944824       
1860                     0.3899316847324371       188100                   538.4701855168569        1000.0                   10                       713.8770751953125        1000.0                   1                        0.0001758026919560507    0.0001618524402147159    1.3950247193861287e-05   0.11896825581789017      0.05517527833580971      0.06379296630620956      9.922985076904297        9.920519828796387        9.919489860534668        -10.122503280639648      0.04063553735613823      10.124537467956543       
1870                     0.39197493374347686      189100                   569.0588729113654        1000.0                   10                       561.2083740234375        1000.0                   1                        0.00014791345165576786   0.0001342961477348581    1.3617304830404464e-05   0.3211011588573456       0.15705600380897522      0.16404518485069275      9.890101432800293        9.884968757629395        9.884683609008789        -10.113694190979004      0.07280534505844116      10.117335319519043       
1880                     0.3939663905567593       190100                   481.16496257798065       1000.0                   10                       591.2093505859375        1000.0                   1                        0.00015929527580738068   0.0001466267858631909    1.2668531780946068e-05   0.6259225606918335       0.31095999479293823      0.31496262550354004      9.849194526672363        9.849015235900879        9.850652694702148        -10.225963592529297      0.042864151298999786     10.228107452392578       
1890                     0.39602901379267375      191100                   629.5721082737005        1000.0                   10                       666.809814453125         1000.0                   1                        0.0001972940081031993    0.00017989151820074767   1.7402489902451634e-05   0.6226837635040283       0.3069116771221161       0.3157722055912018       9.934483528137207        9.936986923217773        9.936275482177734        -10.210100173950195      0.04430823773145676      10.212316513061523       
1900                     0.3980429818232854       192100                   689.0359295776574        1000.0                   10                       583.664794921875         1000.0                   1                        0.00013574092008639127   0.00012217584298923612   1.3565050721808802e-05   0.1367279589176178       0.064700648188591        0.07202731817960739      9.870233535766602        9.870944023132324        9.869011878967285        -10.185588836669922      0.04475453868508339      10.187828063964844       
1910                     0.40007343020704056      193100                   641.022866777832         1000.0                   10                       589.3065185546875        1000.0                   1                        0.00013829499948769808   0.00012541723845060915   1.2877790140919387e-05   0.7311633825302124       0.3635946810245514       0.3675685226917267       9.861817359924316        9.864843368530273        9.864164352416992        -9.961136817932129       0.045706380158662796     9.963421821594238        
1920                     0.4020447978708479       194100                   613.661053560006         1000.0                   10                       660.1607055664062        1000.0                   1                        0.00019356452685315162   0.00017633925017435104   1.722524939395953e-05    0.763251781463623        0.3772965967655182       0.38595524430274963      10.050360679626465       10.048894882202148       10.051179885864258       -10.042693138122559      0.056023869663476944     10.045493125915527       
1930                     0.4040382990572188       195100                   734.6651037537767        1000.0                   10                       681.2711181640625        1000.0                   1                        0.00013533097808249295   0.0001227941975230351    1.2536799658846576e-05   0.9232372641563416       0.456282377243042        0.4669548571109772       9.92827320098877         9.925434112548828        9.927075386047363        -10.118627548217773      0.038174767047166824     10.120537757873535       
1940                     0.4062411834133996       196100                   734.3549387479268        1000.0                   10                       694.3521118164062        1000.0                   1                        0.00015266615082509816   0.000138943680212833     1.37224860736751e-05     0.22908377647399902      0.11367101967334747      0.11541275680065155      10.135650634765625       10.128687858581543       10.127874374389648       -10.116206169128418      0.0210778396576643       10.117260932922363       
1950                     0.4082726745473014       197100                   737.1980679748195        1000.0                   10                       697.95458984375          1000.0                   1                        0.000168206897797063     0.00015547516522929072   1.2731705282931216e-05   0.7264988422393799       0.35968106985092163      0.36681780219078064      10.036758422851562       10.035160064697266       10.036636352539062       -10.227370262145996      0.016975468024611473     10.228217124938965       
1960                     0.4102467581298616       198100                   664.1221956927085        1000.0                   10                       719.9295654296875        1000.0                   1                        0.00013605727872345597   0.00012419548875186592   1.1861769053211901e-05   0.9604666829109192       0.48119887709617615      0.4792676568031311       10.0090913772583         10.010763168334961       10.012869834899902       -10.079861640930176      0.06989914923906326      10.083358764648438       
1970                     0.4123541714085473       199100                   752.3295099664927        1000.0                   10                       346.9365539550781        1000.0                   1                        0.0001454555313102901    0.0001268658961635083    1.858962968981359e-05    0.7445648908615112       0.367474228143692        0.3770906329154968       9.86841869354248         9.870307922363281        9.869731903076172        -10.081043243408203      0.035650793462991714     10.0828275680542         
1980                     0.4143366629547543       200100                   648.0218325726321        1000.0                   10                       601.0608520507812        1000.0                   1                        0.0001460969797335565    0.00013100302021484822   1.5093984984559938e-05   1.0352426767349243       0.5148258209228516       0.5204167366027832       9.931595802307129        9.929764747619629        9.929536819458008        -9.893681526184082       0.016989659518003464     9.894533157348633        
1990                     0.41646053976482816      201100                   754.840943960581         1000.0                   10                       722.503662109375         1000.0                   1                        0.00012751510075759143   0.00011348478437867016   1.4030322745384183e-05   0.6065367460250854       0.2967992424964905       0.30973750352859497      9.962421417236328        9.965421676635742        9.967450141906738        -10.011104583740234      0.0477694571018219       10.013493537902832       
2000                     0.41852645337581634      202100                   709.9225240783516        1000.0                   10                       630.6448974609375        1000.0                   1                        0.00011381204967619851   9.96232483885251e-05     1.418878946424229e-05    0.5006473660469055       0.24539901316165924      0.2552482783794403       10.059309005737305       10.055197715759277       10.05737590789795        -9.825252532958984       0.026854457333683968     9.8265962600708          
2010                     0.4205393506420983       203100                   669.586025222357         1000.0                   10                       678.1221923828125        1000.0                   1                        0.0001566375867696479    0.0001430100528523326    1.3627524822368287e-05   0.9792219996452332       0.4839158356189728       0.49530646204948425      9.89822006225586         9.893308639526367        9.893633842468262        -9.836174964904785       0.04454292356967926      9.83840274810791         
2020                     0.42259771413273284      204100                   791.6152858145437        1000.0                   10                       624.7089233398438        1000.0                   1                        0.00014235054550226778   0.0001276719121960923    1.4678621482744347e-05   0.5569881200790405       0.2710777819156647       0.2859102785587311       9.955513000488281        9.954604148864746        9.954251289367676        -9.97124195098877        0.040712323039770126     9.973278045654297        
2030                     0.4247151162226995       205100                   709.5090576028172        1000.0                   10                       645.8410034179688        1000.0                   1                        0.00014394219033420086   0.00013087454135529697   1.3067631698504556e-05   0.14351116120815277      0.06812623888254166      0.0753849446773529       10.000677108764648       10.00478744506836        10.00458812713623        -9.76889705657959        0.04411797970533371      9.77110481262207         
2040                     0.42671677158938515      206100                   649.5461041324373        1000.0                   10                       599.8639526367188        1000.0                   1                        0.00011917939264094457   0.00010490401473361999   1.4275382454798091e-05   1.4979394674301147       0.7496675848960876       0.748272180557251        9.83268928527832         9.835107803344727        9.832280158996582        -9.970076560974121       0.04340563714504242      9.972246170043945        
2050                     0.428826344344351        207100                   610.4342552997467        1000.0                   10                       537.0390014648438        1000.0                   1                        0.0001436766324331984    0.00012973295815754682   1.3943667909188662e-05   0.2628769874572754       0.12916840612888336      0.13370859622955322      10.017326354980469       10.01754379272461        10.016022682189941       -9.858294486999512       0.02987266331911087      9.85978889465332         
